Exp Category,State,Year,Value
Gross_Fiscal_Deficits,Punjab,,6170
Gross_Fiscal_Deficits,Punjab,,7140
Gross_Fiscal_Deficits,Punjab,,8490
Gross_Fiscal_Deficits,Punjab,,9350
Gross_Fiscal_Deficits,Punjab,,8790
Gross_Fiscal_Deficits,Punjab,,10400
Gross_Fiscal_Deficits,Punjab,,11900
Gross_Fiscal_Deficits,Rajasthan,,206.7
Gross_Fiscal_Deficits,Rajasthan,,326.5
Gross_Fiscal_Deficits,Rajasthan,,274.9
Gross_Fiscal_Deficits,Rajasthan,,297.5
Gross_Fiscal_Deficits,Rajasthan,,362.7
Gross_Fiscal_Deficits,Rajasthan,,343
Gross_Fiscal_Deficits,Rajasthan,,467
Gross_Fiscal_Deficits,Rajasthan,,903
Gross_Fiscal_Deficits,Rajasthan,,736
Gross_Fiscal_Deficits,Rajasthan,,581
Gross_Fiscal_Deficits,Rajasthan,,544.8
Gross_Fiscal_Deficits,Rajasthan,,792.4
Gross_Fiscal_Deficits,Rajasthan,,1158.7
Gross_Fiscal_Deficits,Rajasthan,,1470
Gross_Fiscal_Deficits,Rajasthan,,1762.7
Gross_Fiscal_Deficits,Rajasthan,,2574.3
Gross_Fiscal_Deficits,Rajasthan,,2506.5
Gross_Fiscal_Deficits,Rajasthan,,2552
Gross_Fiscal_Deficits,Rajasthan,,5150.9
Gross_Fiscal_Deficits,Rajasthan,,5361.2
Gross_Fiscal_Deficits,Rajasthan,,4313.2
Gross_Fiscal_Deficits,Rajasthan,,5748.4
Gross_Fiscal_Deficits,Rajasthan,,6110
Gross_Fiscal_Deficits,Rajasthan,,7370
Gross_Fiscal_Deficits,Rajasthan,,6150
Gross_Fiscal_Deficits,Rajasthan,,5150
Gross_Fiscal_Deficits,Rajasthan,,3970
Gross_Fiscal_Deficits,Rajasthan,,3410
Gross_Fiscal_Deficits,Rajasthan,,6970
Gross_Fiscal_Deficits,Rajasthan,,10300
Gross_Fiscal_Deficits,Rajasthan,,4130
Gross_Fiscal_Deficits,Rajasthan,,3630
Gross_Fiscal_Deficits,Rajasthan,,8530
Gross_Fiscal_Deficits,Rajasthan,,15190
Gross_Fiscal_Deficits,Rajasthan,,23160
Gross_Fiscal_Deficits,Rajasthan,,20610
Gross_Fiscal_Deficits,Sikkim,,5.6
Gross_Fiscal_Deficits,Sikkim,,4.8
Gross_Fiscal_Deficits,Sikkim,,1.8
Gross_Fiscal_Deficits,Sikkim,,6.9
Gross_Fiscal_Deficits,Sikkim,,2.8
Gross_Fiscal_Deficits,Sikkim,,12
Gross_Fiscal_Deficits,Sikkim,,1
Gross_Fiscal_Deficits,Sikkim,,9
Gross_Fiscal_Deficits,Sikkim,,11
Gross_Fiscal_Deficits,Sikkim,,30
Gross_Fiscal_Deficits,Sikkim,,20.2
Gross_Fiscal_Deficits,Sikkim,,41.1
Gross_Fiscal_Deficits,Sikkim,,34.1
Gross_Fiscal_Deficits,Sikkim,,30.7
Gross_Fiscal_Deficits,Sikkim,,45.7
Gross_Fiscal_Deficits,Sikkim,,40.1
Gross_Fiscal_Deficits,Sikkim,,55.9
Gross_Fiscal_Deficits,Sikkim,,66.9
Gross_Fiscal_Deficits,Sikkim,,146.9
Gross_Fiscal_Deficits,Sikkim,,92.6
Gross_Fiscal_Deficits,Sikkim,,50.5
Gross_Fiscal_Deficits,Sikkim,,66.8
Gross_Fiscal_Deficits,Sikkim,,10
Gross_Fiscal_Deficits,Sikkim,,50
Gross_Fiscal_Deficits,Sikkim,,190
Gross_Fiscal_Deficits,Sikkim,,150
Gross_Fiscal_Deficits,Sikkim,,100
Gross_Fiscal_Deficits,Sikkim,,60
Gross_Fiscal_Deficits,Sikkim,,230
Gross_Fiscal_Deficits,Sikkim,,170
Gross_Fiscal_Deficits,Sikkim,,320
Gross_Fiscal_Deficits,Sikkim,,180
Gross_Fiscal_Deficits,Sikkim,,70
Gross_Fiscal_Deficits,Sikkim,,50
Gross_Fiscal_Deficits,Sikkim,,450
Gross_Fiscal_Deficits,Sikkim,,520
Gross_Fiscal_Deficits,Tamil Nadu,,210.4
Gross_Fiscal_Deficits,Tamil Nadu,,212.5
Gross_Fiscal_Deficits,Tamil Nadu,,326.1
Gross_Fiscal_Deficits,Tamil Nadu,,363.6
Gross_Fiscal_Deficits,Tamil Nadu,,397.7
Gross_Fiscal_Deficits,Tamil Nadu,,365
Gross_Fiscal_Deficits,Tamil Nadu,,454
Gross_Fiscal_Deficits,Tamil Nadu,,660
Gross_Fiscal_Deficits,Tamil Nadu,,654
Gross_Fiscal_Deficits,Tamil Nadu,,919
Gross_Fiscal_Deficits,Tamil Nadu,,1126.3
Gross_Fiscal_Deficits,Tamil Nadu,,1299.9
Gross_Fiscal_Deficits,Tamil Nadu,,1749.1
Gross_Fiscal_Deficits,Tamil Nadu,,1357.6
Gross_Fiscal_Deficits,Tamil Nadu,,1496.4
Gross_Fiscal_Deficits,Tamil Nadu,,1255.9
Gross_Fiscal_Deficits,Tamil Nadu,,2445
Gross_Fiscal_Deficits,Tamil Nadu,,2121.7
Gross_Fiscal_Deficits,Tamil Nadu,,4777.1
Gross_Fiscal_Deficits,Tamil Nadu,,5382.3
Gross_Fiscal_Deficits,Tamil Nadu,,5076
Gross_Fiscal_Deficits,Tamil Nadu,,4739.4
Gross_Fiscal_Deficits,Tamil Nadu,,6740
Gross_Fiscal_Deficits,Tamil Nadu,,5590
Gross_Fiscal_Deficits,Tamil Nadu,,5570
Gross_Fiscal_Deficits,Tamil Nadu,,2250
Gross_Fiscal_Deficits,Tamil Nadu,,3960
Gross_Fiscal_Deficits,Tamil Nadu,,3690
Gross_Fiscal_Deficits,Tamil Nadu,,8550
Gross_Fiscal_Deficits,Tamil Nadu,,11810
Gross_Fiscal_Deficits,Tamil Nadu,,16650
Gross_Fiscal_Deficits,Tamil Nadu,,17270
Gross_Fiscal_Deficits,Tamil Nadu,,16520
Gross_Fiscal_Deficits,Tamil Nadu,,20580
Gross_Fiscal_Deficits,Tamil Nadu,,27350
Gross_Fiscal_Deficits,Tamil Nadu,,31830
Gross_Fiscal_Deficits,Telangana,,
Gross_Fiscal_Deficits,Telangana,,
Gross_Fiscal_Deficits,Telangana,,
Gross_Fiscal_Deficits,Telangana,,
Gross_Fiscal_Deficits,Telangana,,
Gross_Fiscal_Deficits,Telangana,,
Gross_Fiscal_Deficits,Telangana,,
Gross_Fiscal_Deficits,Telangana,,
Gross_Fiscal_Deficits,Telangana,,
Gross_Fiscal_Deficits,Telangana,,
Gross_Fiscal_Deficits,Telangana,,
Gross_Fiscal_Deficits,Telangana,,
Gross_Fiscal_Deficits,Telangana,,
Gross_Fiscal_Deficits,Telangana,,
Gross_Fiscal_Deficits,Telangana,,
Gross_Fiscal_Deficits,Telangana,,
Gross_Fiscal_Deficits,Telangana,,
Gross_Fiscal_Deficits,Telangana,,
Gross_Fiscal_Deficits,Telangana,,
Gross_Fiscal_Deficits,Telangana,,
Gross_Fiscal_Deficits,Telangana,,
Gross_Fiscal_Deficits,Telangana,,0
Gross_Fiscal_Deficits,Telangana,,17400
Gross_Fiscal_Deficits,Telangana,,16970
Gross_Fiscal_Deficits,Tripura,,9.1
Gross_Fiscal_Deficits,Tripura,,24.8
Gross_Fiscal_Deficits,Tripura,,17.1
Gross_Fiscal_Deficits,Tripura,,34.9
Gross_Fiscal_Deficits,Tripura,,12.4
Gross_Fiscal_Deficits,Tripura,,15
Gross_Fiscal_Deficits,Tripura,,15
Gross_Fiscal_Deficits,Tripura,,62
Gross_Fiscal_Deficits,Tripura,,84
Gross_Fiscal_Deficits,Tripura,,89
Gross_Fiscal_Deficits,Tripura,,85.6
Gross_Fiscal_Deficits,Tripura,,93.9
Gross_Fiscal_Deficits,Tripura,,23
Gross_Fiscal_Deficits,Tripura,,111
Gross_Fiscal_Deficits,Tripura,,110
Gross_Fiscal_Deficits,Tripura,,33.9
Gross_Fiscal_Deficits,Tripura,,121.7
Gross_Fiscal_Deficits,Tripura,,195.8
Gross_Fiscal_Deficits,Tripura,,118.4
Gross_Fiscal_Deficits,Tripura,,290.3
Gross_Fiscal_Deficits,Tripura,,445.2
Gross_Fiscal_Deficits,Tripura,,538.2
Gross_Fiscal_Deficits,Tripura,,540
Gross_Fiscal_Deficits,Tripura,,340
Gross_Fiscal_Deficits,Tripura,,240
Gross_Fiscal_Deficits,Tripura,,110
Gross_Fiscal_Deficits,Tripura,,130
Gross_Fiscal_Deficits,Tripura,,20
Gross_Fiscal_Deficits,Tripura,,270
Gross_Fiscal_Deficits,Tripura,,70
Gross_Fiscal_Deficits,Tripura,,250
Gross_Fiscal_Deficits,Tripura,,260
Gross_Fiscal_Deficits,Tripura,,340
Gross_Fiscal_Deficits,Tripura,,50
Gross_Fiscal_Deficits,Tripura,,1320
Gross_Fiscal_Deficits,Tripura,,1940
Gross_Fiscal_Deficits,Uttar Pradesh,,551.4
Gross_Fiscal_Deficits,Uttar Pradesh,,452
Gross_Fiscal_Deficits,Uttar Pradesh,,581.7
Gross_Fiscal_Deficits,Uttar Pradesh,,1082.3
Gross_Fiscal_Deficits,Uttar Pradesh,,1493.6
Gross_Fiscal_Deficits,Uttar Pradesh,,1058
Gross_Fiscal_Deficits,Uttar Pradesh,,1410
Gross_Fiscal_Deficits,Uttar Pradesh,,1014
Gross_Fiscal_Deficits,Uttar Pradesh,,1802
Gross_Fiscal_Deficits,Uttar Pradesh,,2482
Gross_Fiscal_Deficits,Uttar Pradesh,,3067.6
Gross_Fiscal_Deficits,Uttar Pradesh,,2836.6
Gross_Fiscal_Deficits,Uttar Pradesh,,3710.9
Gross_Fiscal_Deficits,Uttar Pradesh,,3165.8
Gross_Fiscal_Deficits,Uttar Pradesh,,4766.5
Gross_Fiscal_Deficits,Uttar Pradesh,,4380.6
Gross_Fiscal_Deficits,Uttar Pradesh,,5956.2
Gross_Fiscal_Deficits,Uttar Pradesh,,7576
Gross_Fiscal_Deficits,Uttar Pradesh,,11632.5
Gross_Fiscal_Deficits,Uttar Pradesh,,11098.7
Gross_Fiscal_Deficits,Uttar Pradesh,,10179.5
Gross_Fiscal_Deficits,Uttar Pradesh,,9898.1
Gross_Fiscal_Deficits,Uttar Pradesh,,9500
Gross_Fiscal_Deficits,Uttar Pradesh,,16650
Gross_Fiscal_Deficits,Uttar Pradesh,,13000
Gross_Fiscal_Deficits,Uttar Pradesh,,10080
Gross_Fiscal_Deficits,Uttar Pradesh,,9620
Gross_Fiscal_Deficits,Uttar Pradesh,,13790
Gross_Fiscal_Deficits,Uttar Pradesh,,20510
Gross_Fiscal_Deficits,Uttar Pradesh,,18690
Gross_Fiscal_Deficits,Uttar Pradesh,,17250
Gross_Fiscal_Deficits,Uttar Pradesh,,15430
Gross_Fiscal_Deficits,Uttar Pradesh,,19240
Gross_Fiscal_Deficits,Uttar Pradesh,,23680
Gross_Fiscal_Deficits,Uttar Pradesh,,28380
Gross_Fiscal_Deficits,Uttar Pradesh,,31560
Gross_Fiscal_Deficits,Uttarakhand,,0
Gross_Fiscal_Deficits,Uttarakhand,,0
Gross_Fiscal_Deficits,Uttarakhand,,0
Gross_Fiscal_Deficits,Uttarakhand,,0
Gross_Fiscal_Deficits,Uttarakhand,,0
Gross_Fiscal_Deficits,Uttarakhand,,0
Gross_Fiscal_Deficits,Uttarakhand,,0
Gross_Fiscal_Deficits,Uttarakhand,,0
Gross_Fiscal_Deficits,Uttarakhand,,0
Gross_Fiscal_Deficits,Uttarakhand,,0
Gross_Fiscal_Deficits,Uttarakhand,,0
Gross_Fiscal_Deficits,Uttarakhand,,0
Gross_Fiscal_Deficits,Uttarakhand,,0
Gross_Fiscal_Deficits,Uttarakhand,,0
Gross_Fiscal_Deficits,Uttarakhand,,0
Gross_Fiscal_Deficits,Uttarakhand,,0
Gross_Fiscal_Deficits,Uttarakhand,,0
Gross_Fiscal_Deficits,Uttarakhand,,0
Gross_Fiscal_Deficits,Uttarakhand,,0
Gross_Fiscal_Deficits,Uttarakhand,,0
Gross_Fiscal_Deficits,Uttarakhand,,136.4
Gross_Fiscal_Deficits,Uttarakhand,,424.2
Gross_Fiscal_Deficits,Uttarakhand,,890
Gross_Fiscal_Deficits,Uttarakhand,,1410
Gross_Fiscal_Deficits,Uttarakhand,,2170
Gross_Fiscal_Deficits,Uttarakhand,,1880
Gross_Fiscal_Deficits,Uttarakhand,,890
Gross_Fiscal_Deficits,Uttarakhand,,1740
Gross_Fiscal_Deficits,Uttarakhand,,1840
Gross_Fiscal_Deficits,Uttarakhand,,2780
Gross_Fiscal_Deficits,Uttarakhand,,1840
Gross_Fiscal_Deficits,Uttarakhand,,1760
Gross_Fiscal_Deficits,Uttarakhand,,1600
Gross_Fiscal_Deficits,Uttarakhand,,2650
Gross_Fiscal_Deficits,Uttarakhand,,3970
Gross_Fiscal_Deficits,Uttarakhand,,4100
Gross_Fiscal_Deficits,West Bengal,,289.2
Gross_Fiscal_Deficits,West Bengal,,380.1
Gross_Fiscal_Deficits,West Bengal,,497.8
Gross_Fiscal_Deficits,West Bengal,,413.9
Gross_Fiscal_Deficits,West Bengal,,339.7
Gross_Fiscal_Deficits,West Bengal,,259
Gross_Fiscal_Deficits,West Bengal,,587
Gross_Fiscal_Deficits,West Bengal,,551
Gross_Fiscal_Deficits,West Bengal,,579
Gross_Fiscal_Deficits,West Bengal,,1055
Gross_Fiscal_Deficits,West Bengal,,1633.7
Gross_Fiscal_Deficits,West Bengal,,1143.7
Gross_Fiscal_Deficits,West Bengal,,1012.5
Gross_Fiscal_Deficits,West Bengal,,1671.9
Gross_Fiscal_Deficits,West Bengal,,1965.3
Gross_Fiscal_Deficits,West Bengal,,2696.3
Gross_Fiscal_Deficits,West Bengal,,3396.9
Gross_Fiscal_Deficits,West Bengal,,4007.7
Gross_Fiscal_Deficits,West Bengal,,7109.1
Gross_Fiscal_Deficits,West Bengal,,11666.4
Gross_Fiscal_Deficits,West Bengal,,10920.2
Gross_Fiscal_Deficits,West Bengal,,11804.1
Gross_Fiscal_Deficits,West Bengal,,10570
Gross_Fiscal_Deficits,West Bengal,,12870
Gross_Fiscal_Deficits,West Bengal,,10650
Gross_Fiscal_Deficits,West Bengal,,9600
Gross_Fiscal_Deficits,West Bengal,,11430
Gross_Fiscal_Deficits,West Bengal,,11400
Gross_Fiscal_Deficits,West Bengal,,13560
Gross_Fiscal_Deficits,West Bengal,,24950
Gross_Fiscal_Deficits,West Bengal,,19530
Gross_Fiscal_Deficits,West Bengal,,17700
Gross_Fiscal_Deficits,West Bengal,,19150
Gross_Fiscal_Deficits,West Bengal,,25350
Gross_Fiscal_Deficits,West Bengal,,23880
Gross_Fiscal_Deficits,West Bengal,,15980
Gross_Fiscal_Deficits,Delhi,,0
Gross_Fiscal_Deficits,Delhi,,0
Gross_Fiscal_Deficits,Delhi,,0
Gross_Fiscal_Deficits,Delhi,,0
Gross_Fiscal_Deficits,Delhi,,0
Gross_Fiscal_Deficits,Delhi,,0
Gross_Fiscal_Deficits,Delhi,,0
Gross_Fiscal_Deficits,Delhi,,0
Gross_Fiscal_Deficits,Delhi,,0
Gross_Fiscal_Deficits,Delhi,,0
Gross_Fiscal_Deficits,Delhi,,0
Gross_Fiscal_Deficits,Delhi,,0
Gross_Fiscal_Deficits,Delhi,,0
Gross_Fiscal_Deficits,Delhi,,231.7
Gross_Fiscal_Deficits,Delhi,,388.9
Gross_Fiscal_Deficits,Delhi,,555.9
Gross_Fiscal_Deficits,Delhi,,690
Gross_Fiscal_Deficits,Delhi,,726.4
Gross_Fiscal_Deficits,Delhi,,959.2
Gross_Fiscal_Deficits,Delhi,,1381.6
Gross_Fiscal_Deficits,Delhi,,1609.7
Gross_Fiscal_Deficits,Delhi,,1733
Gross_Fiscal_Deficits,Delhi,,2400
Gross_Fiscal_Deficits,Delhi,,2440
Gross_Fiscal_Deficits,Delhi,,1480
Gross_Fiscal_Deficits,Delhi,,250
Gross_Fiscal_Deficits,Delhi,,410
Gross_Fiscal_Deficits,Delhi,,2040
Gross_Fiscal_Deficits,Delhi,,2820
Gross_Fiscal_Deficits,Delhi,,3550
Gross_Fiscal_Deficits,Delhi,,730
Gross_Fiscal_Deficits,Delhi,,2550
Gross_Fiscal_Deficits,Delhi,,2280
Gross_Fiscal_Deficits,Delhi,,3940
Gross_Fiscal_Deficits,Delhi,,350
Gross_Fiscal_Deficits,Delhi,,420
Gross_Fiscal_Deficits,Puducherry,,
Gross_Fiscal_Deficits,Puducherry,,
Gross_Fiscal_Deficits,Puducherry,,
Gross_Fiscal_Deficits,Puducherry,,
Gross_Fiscal_Deficits,Puducherry,,
Gross_Fiscal_Deficits,Puducherry,,
Gross_Fiscal_Deficits,Puducherry,,
Gross_Fiscal_Deficits,Puducherry,,
Gross_Fiscal_Deficits,Puducherry,,
Gross_Fiscal_Deficits,Puducherry,,
Gross_Fiscal_Deficits,Puducherry,,
Gross_Fiscal_Deficits,Puducherry,,
Gross_Fiscal_Deficits,Puducherry,,
Gross_Fiscal_Deficits,Puducherry,,
Gross_Fiscal_Deficits,Puducherry,,
Gross_Fiscal_Deficits,Puducherry,,
Gross_Fiscal_Deficits,Puducherry,,
Gross_Fiscal_Deficits,Puducherry,,
Gross_Fiscal_Deficits,Puducherry,,
Gross_Fiscal_Deficits,Puducherry,,
Gross_Fiscal_Deficits,Puducherry,,
Gross_Fiscal_Deficits,Puducherry,,280
Gross_Fiscal_Deficits,Puducherry,,400
Gross_Fiscal_Deficits,Puducherry,,330
Gross_Fiscal_Deficits,Puducherry,,370
Gross_Fiscal_Deficits,Puducherry,,580
Gross_Fiscal_Deficits,Puducherry,,710
Gross_Fiscal_Deficits,Puducherry,,820
Gross_Fiscal_Deficits,Puducherry,,220
Gross_Fiscal_Deficits,Puducherry,,540
Gross_Fiscal_Deficits,Puducherry,,550
Gross_Fiscal_Deficits,Puducherry,,610
Nominal_GSDP_Series,Andhra Pradesh ,1980-81,8191
Nominal_GSDP_Series,Andhra Pradesh ,1981-82,10041
Nominal_GSDP_Series,Andhra Pradesh ,1982-83,10844
Nominal_GSDP_Series,Andhra Pradesh ,1983-84,12564
Nominal_GSDP_Series,Andhra Pradesh ,1984-85,13576
Nominal_GSDP_Series,Andhra Pradesh ,1985-86,15266
Nominal_GSDP_Series,Andhra Pradesh ,1986-87,16404
Nominal_GSDP_Series,Andhra Pradesh ,1987-88,19608
Nominal_GSDP_Series,Andhra Pradesh ,1988-89,24732
Nominal_GSDP_Series,Andhra Pradesh ,1989-90,28284
Nominal_GSDP_Series,Andhra Pradesh ,1990-91,33336
Nominal_GSDP_Series,Andhra Pradesh ,1991-92,40659
Nominal_GSDP_Series,Andhra Pradesh ,1992-93,44395
Nominal_GSDP_Series,Andhra Pradesh ,1993-94,57867
Nominal_GSDP_Series,Andhra Pradesh ,1994-95,68923
Nominal_GSDP_Series,Andhra Pradesh ,1995-96,79854
Nominal_GSDP_Series,Andhra Pradesh ,1996-97,90147
Nominal_GSDP_Series,Andhra Pradesh ,1997-98,95782
Nominal_GSDP_Series,Andhra Pradesh ,1998-99,114937
Nominal_GSDP_Series,Andhra Pradesh ,1999-00,128797
Nominal_GSDP_Series,Andhra Pradesh ,2000-01,144723
Nominal_GSDP_Series,Andhra Pradesh ,2001-02,156711
Nominal_GSDP_Series,Andhra Pradesh ,2002-03,167096
Nominal_GSDP_Series,Andhra Pradesh ,2003-04,190017
Nominal_GSDP_Series,Andhra Pradesh ,2004-05,134767
Nominal_GSDP_Series,Andhra Pradesh ,2005-06,147606
Nominal_GSDP_Series,Andhra Pradesh ,2006-07,174064
Nominal_GSDP_Series,Andhra Pradesh ,2007-08,212361
Nominal_GSDP_Series,Andhra Pradesh ,2008-09,237383
Nominal_GSDP_Series,Andhra Pradesh ,2009-10,273327
Nominal_GSDP_Series,Andhra Pradesh ,2010-11,319864
Nominal_GSDP_Series,Andhra Pradesh ,2011-12,379229.63
Nominal_GSDP_Series,Andhra Pradesh ,2012-13,410960.81
Nominal_GSDP_Series,Andhra Pradesh ,2013-14,468493.95
Nominal_GSDP_Series,Andhra Pradesh ,2014-15,532921.99
Nominal_GSDP_Series,Andhra Pradesh ,2015-16,603376.25
Nominal_GSDP_Series,Andhra Pradesh ,,
Nominal_GSDP_Series,Arunachal Pradesh,1980-81,107
Nominal_GSDP_Series,Arunachal Pradesh,1981-82,142
Nominal_GSDP_Series,Arunachal Pradesh,1982-83,166
Nominal_GSDP_Series,Arunachal Pradesh,1983-84,189
Nominal_GSDP_Series,Arunachal Pradesh,1984-85,221
Nominal_GSDP_Series,Arunachal Pradesh,1985-86,269
Nominal_GSDP_Series,Arunachal Pradesh,1986-87,305
Nominal_GSDP_Series,Arunachal Pradesh,1987-88,330
Nominal_GSDP_Series,Arunachal Pradesh,1988-89,387
Nominal_GSDP_Series,Arunachal Pradesh,1989-90,412
Nominal_GSDP_Series,Arunachal Pradesh,1990-91,508
Nominal_GSDP_Series,Arunachal Pradesh,1991-92,629
Nominal_GSDP_Series,Arunachal Pradesh,1992-93,741
Nominal_GSDP_Series,Arunachal Pradesh,1993-94,893
Nominal_GSDP_Series,Arunachal Pradesh,1994-95,970
Nominal_GSDP_Series,Arunachal Pradesh,1995-96,1184
Nominal_GSDP_Series,Arunachal Pradesh,1996-97,1212
Nominal_GSDP_Series,Arunachal Pradesh,1997-98,1337
Nominal_GSDP_Series,Arunachal Pradesh,1998-99,1515
Nominal_GSDP_Series,Arunachal Pradesh,1999-00,1612
Nominal_GSDP_Series,Arunachal Pradesh,2000-01,1787
Nominal_GSDP_Series,Arunachal Pradesh,2001-02,2104
Nominal_GSDP_Series,Arunachal Pradesh,2002-03,2071
Nominal_GSDP_Series,Arunachal Pradesh,2003-04,2368
Nominal_GSDP_Series,Arunachal Pradesh,2004-05,3488
Nominal_GSDP_Series,Arunachal Pradesh,2005-06,3755
Nominal_GSDP_Series,Arunachal Pradesh,2006-07,4108
Nominal_GSDP_Series,Arunachal Pradesh,2007-08,4810
Nominal_GSDP_Series,Arunachal Pradesh,2008-09,5687
Nominal_GSDP_Series,Arunachal Pradesh,2009-10,7474
Nominal_GSDP_Series,Arunachal Pradesh,2010-11,9021
Nominal_GSDP_Series,Arunachal Pradesh,2011-12,11062.68581
Nominal_GSDP_Series,Arunachal Pradesh,2012-13,12546.64971
Nominal_GSDP_Series,Arunachal Pradesh,2013-14,14607.35643
Nominal_GSDP_Series,Arunachal Pradesh,2014-15,16389.23232
Nominal_GSDP_Series,Arunachal Pradesh,2015-16,19472.53454
Nominal_GSDP_Series,Arunachal Pradesh,,
Nominal_GSDP_Series,Assam,1980-81,2516
Nominal_GSDP_Series,Assam,1981-82,3228
Nominal_GSDP_Series,Assam,1982-83,3657
Nominal_GSDP_Series,Assam,1983-84,4347
Nominal_GSDP_Series,Assam,1984-85,5113
Nominal_GSDP_Series,Assam,1985-86,5673
Nominal_GSDP_Series,Assam,1986-87,6176
Nominal_GSDP_Series,Assam,1987-88,7001
Nominal_GSDP_Series,Assam,1988-89,7600
Nominal_GSDP_Series,Assam,1989-90,9084
Nominal_GSDP_Series,Assam,1990-91,10621
Nominal_GSDP_Series,Assam,1991-92,11848
Nominal_GSDP_Series,Assam,1992-93,13048
Nominal_GSDP_Series,Assam,1993-94,15143
Nominal_GSDP_Series,Assam,1994-95,17551
Nominal_GSDP_Series,Assam,1995-96,19411
Nominal_GSDP_Series,Assam,1996-97,21017
Nominal_GSDP_Series,Assam,1997-98,22806
Nominal_GSDP_Series,Assam,1998-99,25558
Nominal_GSDP_Series,Assam,1999-00,34833
Nominal_GSDP_Series,Assam,2000-01,36814
Nominal_GSDP_Series,Assam,2001-02,38313
Nominal_GSDP_Series,Assam,2002-03,43407
Nominal_GSDP_Series,Assam,2003-04,47305
Nominal_GSDP_Series,Assam,2004-05,53398
Nominal_GSDP_Series,Assam,2005-06,59385
Nominal_GSDP_Series,Assam,2006-07,64692
Nominal_GSDP_Series,Assam,2007-08,71076
Nominal_GSDP_Series,Assam,2008-09,81074
Nominal_GSDP_Series,Assam,2009-10,95975
Nominal_GSDP_Series,Assam,2010-11,112688
Nominal_GSDP_Series,Assam,2011-12,143174.91
Nominal_GSDP_Series,Assam,2012-13,156864.24
Nominal_GSDP_Series,Assam,2013-14,177745.22
Nominal_GSDP_Series,Assam,2014-15,198098
Nominal_GSDP_Series,Assam,2015-16,NA
Nominal_GSDP_Series,Assam,,
Nominal_GSDP_Series,Bihar,1980-81,7353
Nominal_GSDP_Series,Bihar,1981-82,8562
Nominal_GSDP_Series,Bihar,1982-83,9635
Nominal_GSDP_Series,Bihar,1983-84,10945
Nominal_GSDP_Series,Bihar,1984-85,13004
Nominal_GSDP_Series,Bihar,1985-86,14295
Nominal_GSDP_Series,Bihar,1986-87,16261
Nominal_GSDP_Series,Bihar,1987-88,17638
Nominal_GSDP_Series,Bihar,1988-89,21181
Nominal_GSDP_Series,Bihar,1989-90,22610
Nominal_GSDP_Series,Bihar,1990-91,26429
Nominal_GSDP_Series,Bihar,1991-92,29519
Nominal_GSDP_Series,Bihar,1992-93,31914
Nominal_GSDP_Series,Bihar,1993-94,22812
Nominal_GSDP_Series,Bihar,1994-95,25945
Nominal_GSDP_Series,Bihar,1995-96,24483
Nominal_GSDP_Series,Bihar,1996-97,32541
Nominal_GSDP_Series,Bihar,1997-98,33662
Nominal_GSDP_Series,Bihar,1998-99,39033
Nominal_GSDP_Series,Bihar,1999-00,50174
Nominal_GSDP_Series,Bihar,2000-01,57242
Nominal_GSDP_Series,Bihar,2001-02,57657
Nominal_GSDP_Series,Bihar,2002-03,64965
Nominal_GSDP_Series,Bihar,2003-04,66174
Nominal_GSDP_Series,Bihar,2004-05,77781
Nominal_GSDP_Series,Bihar,2005-06,82490
Nominal_GSDP_Series,Bihar,2006-07,100737
Nominal_GSDP_Series,Bihar,2007-08,113680
Nominal_GSDP_Series,Bihar,2008-09,142279
Nominal_GSDP_Series,Bihar,2009-10,162923
Nominal_GSDP_Series,Bihar,2010-11,203555
Nominal_GSDP_Series,Bihar,2011-12,247143.9562
Nominal_GSDP_Series,Bihar,2012-13,282367.9373
Nominal_GSDP_Series,Bihar,2013-14,317101.3413
Nominal_GSDP_Series,Bihar,2014-15,373919.8816
Nominal_GSDP_Series,Bihar,2015-16,413503.2077
Nominal_GSDP_Series,Bihar,,
Nominal_GSDP_Series,Chhattisgarh,1993-94,16194
Nominal_GSDP_Series,Chhattisgarh,1994-95,18087
Nominal_GSDP_Series,Chhattisgarh,1995-96,19749
Nominal_GSDP_Series,Chhattisgarh,1996-97,21191
Nominal_GSDP_Series,Chhattisgarh,1997-98,27716
Nominal_GSDP_Series,Chhattisgarh,1998-99,30551
Nominal_GSDP_Series,Chhattisgarh,1999-00,34323
Nominal_GSDP_Series,Chhattisgarh,2000-01,32093
Nominal_GSDP_Series,Chhattisgarh,2001-02,35069
Nominal_GSDP_Series,Chhattisgarh,2002-03,37967
Nominal_GSDP_Series,Chhattisgarh,2003-04,42449
Nominal_GSDP_Series,Chhattisgarh,2004-05,47862
Nominal_GSDP_Series,Chhattisgarh,2005-06,53381
Nominal_GSDP_Series,Chhattisgarh,2006-07,66875
Nominal_GSDP_Series,Chhattisgarh,2007-08,80255
Nominal_GSDP_Series,Chhattisgarh,2008-09,96972
Nominal_GSDP_Series,Chhattisgarh,2009-10,99364
Nominal_GSDP_Series,Chhattisgarh,2010-11,119420
Nominal_GSDP_Series,Chhattisgarh,2011-12,158073.8309
Nominal_GSDP_Series,Chhattisgarh,2012-13,177511.32
Nominal_GSDP_Series,Chhattisgarh,2013-14,206785.73
Nominal_GSDP_Series,Chhattisgarh,2014-15,236317.82
Nominal_GSDP_Series,Chhattisgarh,2015-16,NA
Nominal_GSDP_Series,Chhattisgarh,,
